41571.675321340364: [{5=9}]
33881.75965309431: [{9=10}]
28020.879880248453: [{5=10}]
26842.072478226066: [{3=5}]
22067.38546866724: [{4=6}]
21299.087628133006: [{2=4}]
21053.588905014243: [{6=8}]
19422.176011543634: [{2=3}]
19371.894034560235: [{3=9}]
18938.312780602504: [{2=5}]
18298.455380098505: [{2=6}]
15286.486239385882: [{8=9}]
15101.500999327032: [{3=10}]
14560.81549596586: [{2=9}]
13848.536251023166: [{7=8}]
12237.877941836188: [{2=10}]
10476.005214883664: [{6=7}]
9731.37556151367: [{5=8}]
8644.362056037204: [{4=8}]
6424.577821468944: [{2=8}]
6041.553512838101: [{8=10}]
5909.465336251784: [{4=7}]
5439.194884684523: [{5=6}]
5369.927904802344: [{6=9}]
4982.937192357189: [{7=10}]
4847.131382163601: [{10=11}]
4831.661923102913: [{6=10}]
4812.714638704284: [{2=7}]
4693.758726892436: [{7=11}]
2467.8377908737875: [{3=6}]
1524.6692216849715: [{5=7}]
1294.803601727597: [{7=9}]
1065.8274453483364: [{3=8}]
652.3781889758302: [{4=5}]
255.52090614897497: [{4=9}]
219.7401620287643: [{4=10}]
161.42958327466255: [{2=11}]
121.5639576099905: [{3=7}]
111.80671827927188: [{3=4}]
102.05443707628757: [{4=11}]
96.1145454736045: [{3=11}]
0.0: [{1=2}, {1=3}, {1=4}, {1=5}, {1=6}, {1=7}, {1=8}, {1=9}, {1=10}, {1=11}]
-2.595899038074492: [{6=11}]
-19.76568624015198: [{9=11}]
-68.61864150848561: [{5=11}]
-353.94651098384907: [{8=11}]
