41406.33980438259: [{5=9}]
33849.02913313918: [{9=10}]
27743.702187882292: [{5=10}]
26929.573297332154: [{3=5}]
22544.272369629565: [{4=6}]
22114.23567162816: [{2=4}]
21599.505128334127: [{6=8}]
19875.881573585993: [{2=3}]
19521.57562327445: [{3=9}]
19185.98482241163: [{2=5}]
18417.788941770752: [{2=6}]
15389.756089900578: [{8=9}]
15165.22240726242: [{3=10}]
14798.27605301933: [{2=9}]
14013.216484699784: [{7=8}]
12284.950753200534: [{2=10}]
10665.416111852497: [{6=7}]
9787.052328673151: [{5=8}]
8936.698646562403: [{4=8}]
6965.7540653249425: [{2=8}]
6008.248192220097: [{8=10}]
5941.2936742757465: [{4=7}]
5873.8132642097235: [{5=6}]
5585.557183121264: [{6=9}]
5042.181692289537: [{2=7}]
4739.417649519002: [{10=11}]
4715.146876176089: [{7=10}]
4689.126838482965: [{6=10}]
4683.720817822919: [{7=11}]
2591.6753707706184: [{3=6}]
1995.2644601730562: [{5=7}]
1515.9937394173942: [{7=9}]
1287.6763866599301: [{3=8}]
883.4656708743327: [{4=5}]
505.7174456921374: [{3=4}]
351.64104775341536: [{4=9}]
194.61030282480993: [{4=10}]
162.42285233344558: [{9=11}]
143.74198799604295: [{3=7}]
143.42749836873708: [{5=11}]
100.04159828296804: [{3=11}]
91.80134505848753: [{2=11}]
70.89944752801694: [{4=11}]
0.0: [{1=2}, {1=3}, {1=4}, {1=5}, {1=6}, {1=7}, {1=8}, {1=9}, {1=10}, {1=11}]
-46.913092172691336: [{6=11}]
-188.94479543591768: [{8=11}]
