29758.5681024276: [{5=9}]
18521.869276888614: [{3=5}]
17009.36350625369: [{9=10}]
15880.543907679708: [{2=4}]
14157.419303899012: [{2=5}]
13790.805087589659: [{5=10}]
13637.998702458397: [{2=3}]
13065.13421354163: [{3=9}]
11609.460913114403: [{2=9}]
10793.914872460948: [{4=6}]
9932.833712831165: [{6=8}]
9509.045629413471: [{2=6}]
9003.17692053763: [{8=9}]
7302.043749242588: [{3=10}]
6275.34177156787: [{2=10}]
5782.7116424444175: [{5=8}]
4454.274448877175: [{4=8}]
3739.554505032953: [{2=8}]
3155.4650462441496: [{5=6}]
3012.0543246340385: [{8=10}]
2992.462833859572: [{6=9}]
2346.9546457754186: [{6=10}]
1285.6768510727852: [{3=6}]
803.6388959063188: [{3=8}]
605.3408110530218: [{4=5}]
152.02470362900203: [{4=10}]
126.49144342498766: [{4=9}]
125.88969043915131: [{3=4}]
0.0: [{1=2}, {1=3}, {1=4}, {1=5}, {1=6}, {1=7}, {1=8}, {1=9}, {1=10}, {1=11}, {2=7}, {2=11}, {3=7}, {3=11}, {4=7}, {4=11}, {5=7}, {5=11}, {6=7}, {6=11}, {7=8}, {7=9}, {7=10}, {7=11}, {8=11}, {9=11}, {10=11}]
