41927.41672942878: [{5=9}]
34252.40496518464: [{9=10}]
27913.43409479679: [{5=10}]
27113.79889685793: [{3=5}]
22722.622547044994: [{4=6}]
22452.30960018918: [{2=4}]
21456.120906204935: [{6=8}]
19625.403671924065: [{2=3}]
19238.96763401278: [{2=5}]
18954.8754692894: [{3=9}]
18841.25491673336: [{2=6}]
15262.840850883458: [{8=9}]
14967.339683484155: [{3=10}]
14457.804435432397: [{2=9}]
14036.958617775686: [{7=8}]
11850.3708949094: [{2=10}]
10552.155281002058: [{6=7}]
9914.565603718707: [{5=8}]
8723.481474738508: [{4=8}]
6599.686474772945: [{2=8}]
6188.23993416052: [{5=6}]
5890.2072336931615: [{8=10}]
5889.66883976896: [{6=9}]
5784.123351113754: [{4=7}]
4988.97451785903: [{7=10}]
4956.567283148031: [{2=7}]
4919.4031032099465: [{10=11}]
4682.438915384365: [{6=10}]
4654.281098764177: [{7=11}]
2722.035832666933: [{3=6}]
1656.0843345913659: [{5=7}]
1310.9716699604305: [{3=8}]
1281.837498733928: [{7=9}]
740.4856498130091: [{4=5}]
280.122840059247: [{3=4}]
158.18078245521238: [{3=7}]
135.5013912908263: [{4=9}]
0.0: [{1=2}, {1=3}, {1=4}, {1=5}, {1=6}, {1=7}, {1=8}, {1=9}, {1=10}, {1=11}]
-37.414683037331336: [{5=11}]
-116.08648077551003: [{9=11}]
-117.77590006145: [{3=11}]
-305.22930519442644: [{4=10}]
-319.28872168341815: [{4=11}]
-414.01121961343205: [{2=11}]
-426.33366278353515: [{6=11}]
-430.5121032561684: [{8=11}]
