215.4734592953938: [{5=9}]
215.17336659768353: [{3=5}]
187.5426779499686: [{5=10}]
167.14247098655716: [{9=10}]
164.21058271913864: [{6=8}]
112.42590438619322: [{2=3}]
107.51412983859808: [{2=5}]
88.89384007322184: [{2=6}]
84.6592466320385: [{8=9}]
71.40105254844445: [{3=9}]
69.72405269214886: [{3=10}]
65.39355174903892: [{2=9}]
56.49395061653911: [{2=10}]
55.412655618488714: [{2=8}]
49.11399421964069: [{5=6}]
44.76308039970564: [{5=8}]
36.33450405575246: [{8=10}]
26.626628381596674: [{6=10}]
23.004612233237538: [{6=9}]
11.338066259527352: [{3=6}]
0.0: [{1=2}, {1=3}, {1=4}, {1=5}, {1=6}, {1=7}, {1=8}, {1=9}, {1=10}, {1=11}, {2=4}, {2=7}, {2=11}, {3=4}, {3=7}, {3=11}, {4=5}, {4=6}, {4=7}, {4=8}, {4=9}, {4=10}, {4=11}, {5=7}, {5=11}, {6=7}, {6=11}, {7=8}, {7=9}, {7=10}, {7=11}, {8=11}, {9=11}, {10=11}]
-18.197592096639085: [{3=8}]
