337.39835397173556: [{5=9}]
240.2846809326973: [{9=10}]
228.2786931877123: [{6=8}]
218.9214756369009: [{5=10}]
135.99254321729313: [{3=5}]
134.84878535107526: [{2=4}]
131.96392245947052: [{4=6}]
126.39631950278601: [{8=9}]
119.44676383510938: [{2=5}]
113.89447715290726: [{7=8}]
111.17774652154657: [{2=6}]
105.79937018045408: [{6=7}]
92.40764395551307: [{2=3}]
86.37596380025678: [{5=8}]
84.29852660496726: [{2=9}]
72.74187659230944: [{4=8}]
72.43340077352082: [{3=9}]
67.85019830576516: [{2=8}]
64.67923229874515: [{3=10}]
61.82333268429443: [{2=7}]
55.89771862766426: [{4=7}]
49.360167546138314: [{5=6}]
46.05589845356769: [{7=10}]
44.842826143275886: [{2=10}]
29.851066832271954: [{8=10}]
24.390814173102513: [{6=9}]
22.089819494777544: [{6=10}]
17.98435941274812: [{3=6}]
15.462920399486109: [{5=7}]
9.989604270475695: [{7=9}]
3.790163557799815: [{3=7}]
0.0: [{1=2}, {1=3}, {1=4}, {1=5}, {1=6}, {1=7}, {1=8}, {1=9}, {1=10}, {1=11}, {2=11}, {3=11}, {4=11}, {5=11}, {6=11}, {7=11}, {8=11}, {9=11}, {10=11}]
-1.2156924255504578: [{4=10}]
-2.031069545659477: [{3=4}]
-3.337795569522541: [{3=8}]
-3.854405946071779: [{4=9}]
-3.8651333806786283: [{4=5}]
