;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,509;-2,867;4,312;-3,936;-57,938;0,547;16,895;-63,499;3,280;1,891;-5,368;-0,372;-11,390;0,000;-117,967;-81,464;48,175;-33,842;24,462;0,541;9,782;3,245;0,157;33,694;-2,562;3,970;2,901;-1,066;14,727;-4,644;-5,598;22,467;-13,619;-47,141;-13,700;3,826;-7,526;25,888;42,301;-41,230;15,972;-1,252;5,324;-12,687;-2,207;7,333;-27,541;4,741;-34,347;0,852;-2,617;-8,230;-104,051;-0,962;-8,059;-1,100;-0,464;-15,806;-3,039;-6,549;-0,390;-0,156;-3,375;0,000;-0,978;4,307;-1,025;-4,436;53,394;15,345;-43,277;-12,484;16,944;-1,690;-22,081;-19,025;-4,556;2,079;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,755;-2,359;-13,659;13,867;-10,026;-40,361;-6,484;-24,663;4,326;-11,212;3,604;48,371;0,000;-167,850;8,561;-73,699;8,700;1,952;-0,470;54,445;-5,531;-0,410;42,403;-1,487;0,512;45,710;1,113;-14,885;4,715;2,144;4,464;3,482;-2,575;-9,224;-4,811;-10,761;-14,318;4,696;-15,961;-30,809;43,129;5,620;-2,303;-21,007;-5,001;13,159;18,346;32,761;-1,010;4,577;7,018;9,378;-2,043;-22,458;-1,591;0,847;-60,070;-0,510;2,556;0,066;0,224;14,173;0,000;2,968;42,875;6,955;7,271;26,144;-6,781;-71,467;-11,846;-23,997;-23,947;-10,697;-18,079;47,654;7,745;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,274;-14,256;-36,965;-0,434;-53,151;-32,481;-39,188;-25,300;-26,627;3,119;4,632;0,000;176,449;9,689;3,406;43,606;-6,351;0,605;-5,004;-2,538;1,636;-16,950;9,956;-40,188;-36,222;-0,400;7,427;2,477;-19,541;-2,741;-0,467;2,638;-2,184;-1,097;-5,515;47,984;-13,118;34,742;20,993;-27,964;0,883;3,370;-23,525;6,774;-1,260;5,478;9,493;-18,458;6,769;-1,072;35,535;0,847;13,309;-2,034;-0,400;-42,484;3,729;-3,526;-0,197;0,005;-1,554;0,000;-28,131;1,657;-8,451;-0,433;-16,853;0,985;17,403;-21,350;14,753;85,576;29,884;-49,001;-1,812;4,946;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,998;-33,619;-20,368;-39,625;57,742;16,395;10,491;-41,308;5,138;-175,457;0,000;189,424;-19,263;22,973;-27,568;-0,885;0,321;-88,988;-23,668;-0,737;27,967;-0,850;71,425;73,934;4,209;96,796;1,872;20,512;-14,361;-21,773;47,799;-13,829;1,511;-17,557;-0,489;-14,250;6,758;-0,768;-44,958;-2,811;21,062;-6,914;11,434;-18,031;25,608;-21,709;-19,258;6,576;-19,463;-6,257;-1,506;17,593;1,993;0,662;65,301;1,982;1,187;-1,057;0,646;-17,033;0,000;-9,714;26,495;2,270;4,434;-19,766;-15,020;36,749;-14,838;-18,072;-54,019;-15,343;-12,411;-48,073;3,138;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-35,086;12,344;19,702;39,969;43,152;22,390;5,317;0,824;-30,562;0,000;150,816;9,130;-0,577;-19,912;4,532;0,656;35,766;-30,641;2,669;109,523;18,251;-33,221;-36,296;-8,151;-26,754;-13,483;-7,434;9,236;-14,866;22,959;-23,225;-7,452;5,271;10,040;16,351;-34,708;2,759;-14,072;44,932;5,016;-22,011;3,523;-17,644;31,788;-28,439;-21,966;-5,920;8,762;-25,391;8,205;106,628;2,669;-1,353;-0,221;-2,881;-4,778;-0,716;2,669;7,633;0,000;-17,878;-30,320;14,658;4,972;35,868;-5,954;99,443;-43,843;-10,676;104,337;-7,009;17,279;24,374;-0,706;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,565;-14,196;-34,588;83,075;-21,019;23,427;-24,499;59,256;0,000;599,448;13,259;35,862;-47,487;114,321;10,163;28,246;22,508;-8,243;-16,382;-4,502;45,814;496,357;1,255;-22,464;-6,314;29,944;81,577;-68,274;41,352;-25,094;-13,497;-46,430;77,394;104,081;12,362;79,115;50,445;-2,628;41,745;17,325;25,202;42,059;38,239;-66,030;-44,048;-5,352;35,893;764,081;-6,110;151,536;-13,905;7,147;816,907;16,250;-8,875;2,178;1,478;41,606;0,000;36,562;48,955;63,645;-45,404;54,611;-64,259;-56,364;-1,611;60,059;706,024;44,172;196,020;38,361;32,310;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-54,977;5,418;-64,743;32,225;73,631;-8,637;61,507;0,000;-28,567;-19,700;38,684;-36,880;4,211;5,109;57,017;-42,028;-13,227;-29,800;1,155;17,197;-81,264;-33,774;46,726;-24,920;-16,096;-28,283;-18,223;-39,000;-20,466;-43,791;-31,718;-30,390;43,981;18,276;102,139;-36,400;33,749;44,437;80,457;-22,123;-5,252;-17,489;39,215;-15,896;-47,674;-36,304;23,768;23,734;18,756;-13,515;-0,217;675,116;9,717;-16,242;-10,771;4,075;-107,154;0,000;37,736;45,018;-17,844;6,110;65,085;-13,508;61,758;-2,303;-27,927;1008,958;34,121;-28,166;52,675;-19,517;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,919;10,994;12,126;-59,431;-18,298;714,264;0,000;582,082;-23,862;-18,158;-23,613;-20,831;3,332;310,797;125,855;33,477;148,432;-76,620;65,117;306,357;0,956;-112,530;-25,232;45,083;-98,355;-0,663;96,483;-54,159;26,656;114,864;74,324;124,196;37,193;117,479;119,271;-22,862;-22,017;44,778;27,492;110,842;36,023;-8,272;55,774;26,022;8,881;-38,710;14,177;492,544;-10,455;6,265;774,272;18,284;32,679;-13,588;-8,532;175,625;0,000;-64,807;175,857;21,565;37,480;171,159;156,766;537,516;-15,920;186,642;1126,102;-11,850;113,833;227,398;-1,947;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193,387;1,260;-87,372;-76,359;574,804;0,000;303,361;17,069;-47,094;84,514;31,098;-4,841;401,410;5,919;12,023;-62,633;-81,028;-10,441;-0,760;-25,873;50,583;32,928;49,382;0,919;-31,828;7,565;36,179;-49,547;-12,462;180,661;-16,784;156,217;8,282;166,664;-14,763;5,476;-13,456;52,574;-11,640;-80,168;49,444;-23,164;-0,714;38,673;7,240;-13,100;1294,521;-4,975;-3,158;270,376;28,421;19,426;9,500;4,349;62,871;0,000;4,911;7,822;-16,870;9,103;-62,154;2,899;641,795;97,031;31,364;634,281;-37,861;432,688;412,909;35,713;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,529;-141,953;69,717;387,462;0,000;3692,484;0,150;-77,484;43,973;-64,568;4,333;430,645;14,716;2,693;-46,098;59,203;-11,713;151,992;40,866;52,578;63,962;69,831;6,086;-11,627;-29,917;7,639;20,022;-3,065;43,534;-75,601;158,925;-11,810;8,372;32,541;-51,056;-96,368;7,778;-18,240;25,538;-29,293;15,933;20,412;-19,330;83,917;10,398;726,399;16,211;-2,629;361,099;-11,226;-22,665;-10,949;-1,317;93,511;0,000;-10,772;-35,658;-3,180;5,589;30,645;-51,442;1076,804;113,062;-60,537;933,143;38,588;442,454;404,023;2,897;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,725;-30,667;589,918;0,000;2699,847;133,241;23,107;15,107;37,656;2,333;347,074;-53,637;1,689;-68,219;-11,250;50,614;136,728;1,320;39,837;0,281;-32,893;20,559;-36,856;45,484;-90,380;15,165;35,658;-7,870;-48,452;88,027;145,259;51,598;13,288;-31,916;36,528;-1,492;-53,280;-4,100;-22,431;-57,391;-19,238;-84,331;95,279;0,250;916,850;-18,678;3,279;198,052;-22,286;-36,569;-0,178;-6,850;60,358;0,000;44,299;-14,104;37,293;-4,391;-0,152;49,755;774,094;84,501;-41,222;600,241;-28,276;377,333;384,526;-44,206;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-30,316;1645,090;0,000;304,783;-36,530;58,348;9,454;-7,956;-8,106;313,647;-2,359;-1,599;1028,366;-32,277;-10,488;87,083;-21,769;-130,527;-22,690;-23,281;44,273;11,218;-64,676;6,125;-10,621;-29,120;-55,211;55,260;66,071;60,966;42,896;62,872;3,095;36,904;-42,551;-7,281;24,381;14,083;0,989;-5,743;4,612;-5,651;17,225;297,644;2,181;-0,809;173,329;8,278;-15,902;-1,801;-0,363;15,943;0,000;19,515;50,853;-42,160;3,508;-69,690;-76,008;489,646;-34,993;9,478;464,168;-17,269;159,226;341,810;3,021;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,505;0,000;151,454;3,196;-39,931;-4,520;0,349;-1,263;-41,017;-9,044;3,368;36,984;2,118;-2,287;-35,263;4,325;15,664;4,727;2,182;-3,753;-13,399;107,123;-14,669;-6,042;0,475;-16,668;-15,434;23,654;-17,518;-16,764;-13,354;1,880;2,862;2,368;-7,786;10,164;41,001;7,456;-3,132;-4,301;-93,676;2,737;19,021;-1,560;0,255;-11,021;5,203;-6,363;-2,973;-1,197;-6,357;0,000;-8,659;-12,821;-3,987;7,251;11,413;12,818;-34,212;-19,337;-7,301;-83,906;-17,894;38,723;-1,440;-12,144;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;982,907;802,564;805,829;1445,551;52,900;-3,106;6381,764;559,234;-19,908;6778,879;9,049;376,729;171,520;-127,876;720,189;-52,385;221,317;-95,499;-86,571;83,117;38,101;15,995;33,897;49,701;-77,222;-76,595;4163,832;-5,421;431,206;286,399;185,656;-158,004;-226,448;155,253;806,290;237,781;373,057;-21,323;172,688;-19,866;33,813;-33,403;-9,349;-2,762;34,740;-41,994;1,812;-26,534;29,165;0,000;622,983;100,876;-71,696;309,195;378,576;640,304;684,484;-239,260;2143,561;666,740;59,757;104,582;5315,632;208,099;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3554,276;3011,630;667,807;426,607;5,899;614,454;191,791;-1,712;1576,497;101,230;972,991;3178,045;-7,426;564,375;85,632;-95,646;415,414;103,036;2258,596;708,392;139,626;742,686;1487,509;2863,414;3947,401;247,623;891,159;115,829;-45,822;-4,028;-208,881;632,093;865,047;67,873;-23,633;282,464;-7,065;3030,391;-29,904;2288,440;18,509;-21,158;1333,106;-47,007;-201,449;-23,078;-26,884;344,866;0,000;-116,573;-227,951;26,540;-221,547;133,597;70,425;4195,219;-68,610;-115,659;4806,876;-90,261;390,365;607,294;-21,711;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,926;13,519;-11,013;5,957;263,606;25,093;-5,967;299,789;14,666;-47,103;195,038;-21,576;70,475;3,136;30,627;-90,420;9,511;90,819;-22,533;33,484;32,958;80,009;108,007;130,507;65,906;188,478;66,858;-19,869;71,328;-35,237;-0,231;-12,130;-5,187;-34,436;-11,888;-53,382;951,382;21,875;13,297;-13,653;-1,158;93,855;-33,061;17,006;2,116;5,834;138,507;0,000;-50,432;34,437;-38,731;54,862;94,666;-28,583;822,108;81,868;46,131;594,340;-44,803;384,320;177,352;-5,922;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25,622;-3,926;-2,705;183,054;0,385;-16,784;155,295;40,757;3,729;130,972;82,346;80,812;25,362;76,711;56,921;-2,818;-106,592;27,145;-17,827;-26,296;-57,857;119,273;-0,775;64,075;-5,424;66,384;-11,712;119,041;-65,510;15,513;-41,191;-13,891;2,393;-30,252;1,790;1066,919;-8,880;715,787;1,625;-2,875;93,118;-14,602;10,416;16,538;-3,580;28,938;0,000;17,465;-81,699;7,729;32,111;0,971;82,943;116,620;49,715;177,777;490,532;-9,039;95,136;53,605;34,762;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,718;1,683;206,402;9,673;6,805;427,576;48,163;-58,355;15,781;-35,373;25,406;-18,709;8,976;2,840;-2,805;39,030;-2,522;2,994;18,789;-52,101;5,838;51,509;101,892;121,643;-2,234;245,492;44,897;-47,269;-8,158;11,827;79,396;-24,722;-1,834;-16,537;42,907;-5,535;17,580;2,582;-2,225;-15,870;23,648;-3,519;-6,947;0,892;19,858;0,000;-4,894;37,844;-9,519;-35,545;35,941;163,462;106,970;17,971;385,412;296,863;-32,118;82,403;203,946;72,938;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,375;32,976;-17,218;-4,786;26,548;41,526;-41,850;49,187;-18,728;-98,100;2,426;-40,785;3,362;-7,992;-20,537;-2,473;4,361;-28,633;-13,987;73,550;-47,135;3,687;-50,109;30,155;18,331;-29,946;-5,000;-5,217;30,872;-1,775;23,595;10,279;-5,630;-4,643;-4,182;27,341;3,451;2,030;147,703;-2,004;-14,896;0,925;0,043;22,554;0,000;12,048;-14,534;6,886;-26,684;-2,215;-8,465;-49,811;3,730;-1,707;135,246;8,116;-18,514;16,401;13,398;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,469;-4,292;-0,060;11,214;-0,757;7,368;11,120;0,697;6,342;0,599;0,535;-1,282;0,410;-2,514;-1,129;-0,486;1,696;1,685;3,303;1,343;4,804;-1,025;2,075;-1,800;-1,334;-0,487;6,530;2,430;-0,035;-1,578;-1,166;-1,130;12,884;-0,123;-16,612;-0,060;-0,012;9,557;-0,110;-0,341;-0,042;-0,036;3,588;0,000;-3,011;-0,959;-0,635;-1,404;4,839;-1,645;4,321;1,927;6,553;10,650;1,790;-5,365;0,268;-1,346;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,246;17,619;1252,096;37,601;234,335;319,379;0,706;72,417;-43,941;-41,505;-40,514;25,790;35,355;72,446;-7,440;33,266;46,428;31,127;-81,387;-102,470;32,990;61,765;-31,184;96,917;-141,687;-65,877;-14,299;-26,986;-33,283;13,738;33,258;145,695;-5,501;-167,265;-26,949;-6,080;59,996;3,638;-53,586;-1,004;-13,751;85,869;0,000;637,058;-47,914;-8,511;-44,658;32,618;-50,893;51,858;-31,852;-141,025;176,265;52,749;81,352;5433,591;313,246;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,514;55,101;53,000;-14,221;-42,564;-17,813;100,603;-20,000;11,094;-6,431;13,542;-44,915;93,417;5,125;-25,094;-39,783;-58,171;51,148;82,162;-2,358;73,966;7,844;24,732;11,642;-45,721;-17,331;-5,350;451,232;564,850;8,547;52,768;-1,508;-0,527;-8,930;1,898;38,454;-2,728;-2,486;3,591;-3,599;-26,496;0,000;-53,818;-21,334;-19,317;19,232;19,582;13,810;1,335;-28,600;14,241;78,911;-6,138;-15,406;12,205;-17,398;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,139;-4,399;-9,945;9,637;0,790;-26,764;1,616;6,271;1,682;-2,233;-3,973;-6,466;-0,458;7,233;1,903;9,830;0,539;-18,567;6,596;0,238;5,814;-0,042;2,040;1,463;6,083;11,672;0,934;3,014;0,297;18,110;-0,415;-2,786;-0,203;-0,040;2,062;-0,372;-1,154;-0,141;-0,121;0,475;0,000;1,844;-6,401;2,785;1,510;8,074;-1,018;-4,389;-5,136;-4,215;-9,287;-1,688;-30,699;5,805;-3,203;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-135,023;-42,793;5243,903;-74,088;-28,092;-13,576;-147,464;-143,791;-75,153;122,301;-81,688;38,880;40,580;58,857;149,114;113,493;2113,111;-178,070;1453,906;491,599;-63,912;-101,481;-4,421;1123,360;915,112;61,625;79,917;6,899;122,351;8,178;633,957;17,101;-16,067;360,774;33,411;-17,471;-6,065;-17,973;116,373;0,000;170,882;-37,007;35,423;-12,378;2281,614;-48,447;1600,054;-71,350;497,258;1957,402;-69,943;112,665;557,247;-23,973;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25,680;-91,335;-9,988;60,983;-4,628;-18,969;-6,553;1,277;-10,918;33,533;8,916;-9,425;-9,962;-17,936;-50,622;2,316;-1,284;-23,829;8,824;28,828;-18,294;50,850;-2,029;18,512;-2,372;50,730;-10,906;-13,810;6,341;-1,746;2,114;-1,403;-1,249;-3,309;-3,500;-0,886;1,901;25,919;0,000;-0,674;-47,153;-3,040;-11,499;10,707;-8,934;-77,349;-32,935;-33,693;39,940;-2,344;29,420;19,927;14,005;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904,533;64,876;803,846;14,973;-29,057;-8,563;-44,477;-89,656;-46,449;-3,058;9,320;-61,325;-2,110;-31,700;83,089;82,050;-58,107;-28,032;29,839;20,374;27,071;-19,293;-39,172;20,828;-27,440;-1,320;127,320;7,439;232,701;-3,011;1,116;7,695;-15,106;-40,337;4,377;4,319;-24,689;0,000;-14,830;78,013;23,601;47,662;-10,067;8,630;529,771;-31,075;-52,137;661,233;33,646;111,487;223,797;29,142;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-55,469;743,036;-49,873;-121,538;-66,229;15,454;69,166;22,049;14,754;127,707;293,334;155,903;78,086;-0,436;77,980;567,453;54,253;45,192;30,399;146,495;-2,393;-101,049;41,028;-37,454;22,971;149,835;-42,267;238,239;10,968;-9,180;446,504;-20,228;-28,830;1,390;-1,165;125,202;0,000;-80,114;-102,840;22,847;26,862;-64,349;-67,822;849,190;101,964;-4,213;1589,532;-24,082;352,847;227,387;-31,052;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-31,537;0,801;10,939;-2,832;-6,543;-7,603;1,988;-5,965;4,819;9,365;-1,222;-19,993;-35,415;31,417;-37,410;-4,255;-4,024;26,406;-5,134;1,592;-19,289;9,231;-10,386;7,576;90,730;-1,991;18,355;-1,564;-0,308;-21,308;-0,467;0,120;0,082;-0,931;-15,589;0,000;-26,290;15,135;-5,360;0,761;10,175;2,253;-29,481;12,560;-33,717;-72,733;1,444;-6,511;27,849;-9,995;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25,407;43,034;40,177;24,400;276,455;-39,592;8,662;-102,838;-15,212;-8,899;101,427;-15,381;32,674;19,951;-39,508;22,063;-71,978;-17,855;30,558;-66,449;76,519;51,415;91,236;388,826;-29,534;81,233;-6,562;-1,601;54,033;-9,132;-21,277;18,181;12,258;32,964;0,000;31,917;12,254;16,472;-12,408;-5,964;-22,840;766,353;39,551;-78,926;1254,732;464,705;-42,468;13,935;110,244;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,066;7,734;12,055;-11,692;5,433;4,272;7,759;-10,307;35,756;-6,263;-14,514;-12,322;-19,602;1,803;-23,219;19,143;-3,236;-18,477;-14,286;-11,285;-4,642;4,529;30,951;2,048;-3,666;0,392;-0,405;-19,473;-2,527;0,355;-1,435;3,626;6,559;0,000;5,763;11,774;11,580;-7,573;20,256;-12,959;67,655;2,243;-6,911;-31,154;22,294;-7,393;-48,381;-0,786;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,105;-23,201;-29,390;6,932;9,895;-24,119;51,065;-27,523;-23,976;-56,072;-23,440;9,071;5,821;21,299;1,746;-5,883;-8,315;13,801;-2,242;4,804;-0,046;28,506;-1,227;-69,982;0,794;1,976;41,534;-6,756;-4,947;-7,932;1,228;-1,139;0,000;-0,519;27,629;-11,828;-15,905;-1,264;-17,006;71,703;44,884;-37,233;28,475;-0,831;-18,959;-52,452;-4,622;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,157;-6,270;-13,961;-12,184;-25,810;-13,012;42,429;1,678;-53,917;-4,616;13,423;14,169;7,567;-16,907;5,062;-48,954;-32,287;9,663;-25,175;12,043;-7,806;3,352;-3,331;-1,070;-1,732;-43,740;-0,278;5,238;1,712;-1,973;-3,582;0,000;-16,922;31,587;8,057;-10,021;-57,500;1,677;30,187;18,170;6,826;-23,834;15,911;59,558;-59,936;-2,128;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,275;27,287;16,410;-14,379;-38,404;-13,801;1,124;-55,286;12,134;19,879;22,025;23,219;3,766;35,058;-55,862;-8,605;20,421;11,528;10,280;-1,069;-2,015;34,873;-3,570;-1,519;126,008;-0,464;-4,134;2,813;-0,792;1,120;0,000;-3,176;-0,709;-0,790;-19,669;-8,244;-26,857;14,524;-10,256;-58,720;-84,678;-0,832;92,050;20,506;18,338;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34,786;-34,579;-27,290;-2,334;27,751;110,803;26,406;21,863;30,403;-27,739;53,676;-10,559;490,036;-45,641;-25,711;-1,419;-30,402;-2,817;-95,190;-20,923;-49,340;-1,131;0,605;1,391;8,185;27,977;10,927;-0,721;15,630;0,000;-0,783;-5,580;-36,412;12,108;26,346;21,271;-77,646;-114,471;14,722;5,465;-18,230;-3,285;44,755;48,613;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,415;9,529;33,514;-25,350;-13,257;-61,546;107,076;-7,901;19,780;16,538;-6,262;-15,208;-13,821;-34,753;-4,712;65,284;0,502;-26,171;-0,602;35,363;1,681;0,600;-84,525;-8,327;-1,829;-1,237;-4,826;42,426;0,000;11,973;-7,886;-5,601;-13,672;-21,808;9,837;146,744;6,167;-16,584;133,233;-10,073;30,253;19,687;4,266;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,764;-18,353;18,165;19,102;3,857;17,328;30,234;-3,567;-15,857;-12,781;5,957;-12,570;21,569;1,549;0,049;-4,684;-67,224;-2,147;-23,624;1,907;0,842;6,512;0,606;-0,273;-1,144;0,197;8,012;0,000;-9,290;-6,786;-0,481;-2,810;29,743;10,262;-8,759;17,815;-11,742;-52,165;-1,958;11,467;2,848;8,724;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13,859;47,634;-49,900;12,895;-2,034;-0,870;14,442;-6,834;-8,539;24,017;-18,555;56,816;7,079;9,557;5,386;6,621;-1,180;-5,159;3,558;-1,233;61,404;-2,871;-11,437;-4,896;-0,493;12,068;0,000;-17,925;-23,423;9,887;-12,167;-3,963;-24,301;-25,004;-1,084;14,440;-45,042;10,107;35,675;11,325;-17,972;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
