;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,610;-0,780;5,943;-4,432;-1,941;-2,869;4,661;-19,927;31,087;-11,250;-16,422;-2,924;-10,770;0,000;-104,821;-47,249;-24,824;-25,265;12,054;0,482;6,053;-1,019;0,141;14,159;0,196;9,506;11,972;-3,725;-11,143;-3,605;-0,672;9,864;-3,135;-13,518;-14,801;-0,569;-1,408;12,921;15,296;-5,962;0,254;4,548;17,081;-7,307;-10,789;4,993;-21,733;5,048;-21,098;1,709;0,138;-9,010;-64,473;-0,860;-4,458;-0,983;-0,416;-1,837;-2,718;-5,288;-0,353;-0,143;-4,905;0,000;7,908;14,435;-4,232;2,462;28,862;15,638;-44,463;-7,144;-6,107;-38,168;-9,305;-19,207;-6,985;2,894;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,191;-1,815;-5,610;6,689;4,435;-41,195;-6,259;25,637;4,729;-9,009;-0,869;66,539;0,000;-65,812;-12,372;-18,801;-0,956;1,673;-0,463;40,728;-0,643;-0,432;40,560;-1,970;8,970;-0,741;2,934;18,401;4,031;-4,847;4,178;-5,660;2,686;-9,437;-5,982;-12,061;-13,601;4,711;-20,430;17,134;18,993;10,200;-7,832;-9,373;-9,385;8,170;6,935;22,985;-1,790;2,375;2,099;16,929;-2,039;-17,298;-1,566;0,806;-30,974;-0,560;1,487;-0,033;0,123;4,316;0,000;5,848;48,334;3,208;7,111;26,556;3,601;-17,859;-8,021;-7,035;-41,532;-10,881;3,994;34,831;5,339;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,329;-7,927;-23,985;-16,297;-21,025;-0,575;-17,500;5,910;-6,944;0,669;-8,476;0,000;80,100;7,705;14,676;17,232;-3,473;0,524;26,274;-11,578;1,459;-14,797;8,473;-23,272;59,715;2,383;-2,046;4,824;-2,559;-5,264;8,627;-0,334;10,619;-0,195;-2,798;30,628;3,398;-13,661;3,646;-14,952;-0,703;2,935;-4,630;-1,661;4,412;11,067;-4,981;-13,238;1,668;0,766;8,601;0,703;-7,732;-1,899;-0,374;-32,552;3,321;-2,914;-0,199;-0,037;4,008;0,000;-8,677;-9,590;-6,807;0,419;-24,608;0,115;45,936;-10,319;-4,687;58,134;13,383;-22,148;29,833;10,490;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,043;-34,308;1,506;-34,216;-6,404;22,218;2,839;8,044;5,346;-36,405;0,000;121,774;-21,949;27,769;-24,363;4,065;0,165;-19,439;1,378;-0,933;14,452;-6,542;4,559;-0,886;1,130;30,142;1,016;7,462;-10,140;-6,315;42,525;4,169;0,129;7,521;14,223;33,940;-39,893;11,789;-42,875;3,775;12,855;-1,948;1,243;7,451;30,547;-5,446;-3,494;1,218;-12,490;30,785;-1,926;1,711;1,313;0,479;18,433;3,310;2,416;-1,097;0,988;-13,080;0,000;3,913;-1,477;0,623;-1,555;-24,113;1,527;59,369;-14,363;-0,545;-6,088;-8,878;16,577;-19,953;0,508;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-28,348;14,983;-23,189;22,743;-4,300;-0,904;0,729;2,569;-62,585;0,000;-38,459;-12,271;6,354;-27,176;-12,529;0,328;5,482;6,395;2,610;74,061;3,950;-9,099;-9,013;-4,067;-57,278;-11,534;-22,352;11,701;0,222;19,975;18,294;-8,390;-6,110;22,062;13,257;-37,122;-17,640;15,339;91,235;6,398;11,627;-1,358;0,985;-0,211;-5,411;-12,328;12,211;18,136;-51,835;6,543;8,079;4,887;-1,034;-10,416;-2,470;-5,480;-1,060;1,954;-3,225;0,000;-4,063;-19,068;-3,482;4,950;-2,143;20,850;32,000;-22,757;-18,489;36,119;-16,159;4,386;5,940;-1,593;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,737;26,156;-0,200;22,281;-13,581;-35,691;-3,622;188,513;0,000;633,357;-63,291;12,442;-2,110;25,155;11,272;86,239;26,490;-9,464;74,841;-4,993;-18,295;502,392;18,430;31,907;9,604;30,638;77,221;-22,826;26,430;-10,242;-31,093;-7,059;25,687;81,324;11,524;27,028;65,558;23,005;-0,498;4,534;17,318;31,173;38,907;-11,653;34,014;36,729;-9,361;801,104;-2,695;174,685;-11,511;7,192;715,740;22,496;-9,793;1,530;-0,785;60,576;0,000;13,374;16,854;25,720;-7,693;31,321;-16,571;-40,733;4,504;4,060;760,114;49,891;128,779;81,458;43,893;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-46,441;-4,483;1,140;-0,488;3,294;17,658;110,202;0,000;-27,646;-27,631;21,412;5,904;-6,896;5,885;22,426;-23,966;-12,302;22,218;-4,767;10,982;-25,781;-29,847;59,405;-1,204;14,086;1,431;2,077;-34,341;-12,826;-8,122;-38,255;12,594;9,229;9,076;55,943;-22,744;7,951;26,534;47,210;-40,841;-11,907;-0,247;-15,010;0,289;-14,353;-9,728;-18,844;22,799;64,932;-14,066;4,607;688,318;7,880;-21,623;-6,550;5,044;-25,259;0,000;12,946;42,314;9,659;-8,973;27,984;-12,825;94,365;-5,248;-19,688;1040,359;-3,956;11,456;3,914;-18,416;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,663;11,192;-13,506;-32,539;28,315;770,965;0,000;507,151;34,131;-12,743;8,203;-4,525;4,232;316,065;68,064;26,235;131,993;8,208;39,633;297,385;1,926;-18,400;-9,093;56,524;-43,593;1,364;124,552;-6,165;64,587;36,203;62,943;112,946;93,822;173,931;113,681;-13,213;-22,017;-3,507;31,182;168,095;-30,550;36,330;61,768;3,816;-7,874;28,886;17,940;451,772;-8,193;3,810;753,192;18,390;13,114;-12,800;-8,912;146,756;0,000;-7,933;163,135;46,804;15,895;161,144;212,305;541,463;63,991;154,911;1183,190;-11,564;183,887;328,650;25,644;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,048;43,396;-13,629;24,743;452,910;0,000;371,578;-14,523;-30,856;77,406;9,888;-2,893;423,197;-8,513;15,043;-18,883;-57,417;9,696;-17,694;-21,347;-1,813;8,885;49,052;-47,329;5,133;-15,850;7,208;-20,935;4,887;180,022;83,206;122,239;-2,850;73,997;-28,454;-0,666;-11,138;-2,396;0,035;-13,998;29,278;-18,275;38,803;4,317;50,520;-14,538;1274,379;-1,472;-0,222;292,817;27,459;16,016;7,783;2,269;54,914;0,000;-4,813;-11,484;-10,906;6,765;-14,799;11,532;598,206;44,444;26,409;608,947;-5,026;475,177;419,248;8,543;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,729;-15,759;21,945;414,600;0,000;3709,540;-47,103;-23,005;63,580;-39,225;6,588;398,709;47,780;4,956;1,987;16,888;-33,072;116,374;0,876;10,113;45,805;34,500;21,209;-5,728;46,732;13,898;13,259;10,009;8,182;23,601;65,208;25,657;64,218;13,036;19,940;-23,467;-0,284;-13,427;9,897;-34,234;-4,806;27,321;-18,164;80,078;1,880;671,935;13,250;-2,422;391,146;-16,046;-21,667;-10,606;-2,815;148,691;0,000;1,840;-3,214;28,397;-3,266;31,470;-11,907;1201,821;43,742;-26,748;944,647;34,930;360,612;428,893;24,403;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46,296;35,605;710,908;0,000;2531,487;56,462;11,151;3,704;10,205;1,623;397,713;-8,686;-1,662;64,892;-25,582;44,666;86,855;11,363;41,949;-0,048;-19,094;-19,294;-4,989;18,215;-38,594;-20,373;28,095;-20,699;-11,409;60,390;155,936;90,270;31,791;10,965;-8,375;1,595;-10,139;-9,905;-19,987;-36,705;-2,842;-14,658;78,572;-0,139;900,407;-17,003;1,654;107,049;-20,180;-25,590;-0,966;-5,429;116,362;0,000;-12,823;-15,087;24,745;-2,748;-12,798;39,194;713,786;51,163;-27,170;517,282;-17,911;311,313;406,795;-28,729;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,163;1582,468;0,000;225,477;-14,572;15,607;-12,456;1,780;-5,208;378,300;-25,115;0,211;912,573;-2,146;-0,344;-9,559;-14,428;20,949;-14,038;-2,920;9,943;6,991;-47,921;0,226;-26,754;-20,053;6,411;5,073;44,446;-5,141;18,052;36,315;3,628;20,798;-24,364;1,628;0,591;21,810;-9,936;0,748;-20,029;106,636;18,255;272,486;2,731;-0,838;163,001;8,850;-8,542;1,207;0,318;17,412;0,000;1,549;17,869;-17,474;11,662;-1,155;-19,672;470,876;-29,739;16,590;320,633;-3,939;119,356;341,880;-5,688;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;124,259;0,000;205,700;-20,166;-4,668;-10,053;-5,781;-1,178;9,997;-8,430;3,837;80,866;-6,118;15,635;4,058;2,618;9,330;3,025;5,597;-6,290;-6,819;80,094;-6,644;-6,513;8,695;13,955;15,947;24,261;39,276;-19,724;1,485;1,768;1,224;-5,130;0,250;-14,020;53,529;-5,075;2,987;0,706;-54,776;2,110;35,007;-0,625;0,307;36,301;5,230;-6,535;-2,772;-0,005;1,352;0,000;-18,433;-28,935;-5,761;-3,335;4,338;5,387;1,003;-8,547;22,499;22,013;11,432;2,525;22,917;-8,311;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;987,230;840,839;727,556;1352,016;38,817;-2,471;6383,667;582,034;-15,759;6835,547;-9,088;355,902;191,461;-78,575;864,844;-17,633;362,839;-62,767;67,383;53,620;23,787;-6,824;38,037;28,018;-83,235;-61,651;4312,561;-20,960;517,318;331,219;70,326;-128,983;-44,155;117,868;844,581;288,351;252,220;-93,050;105,349;-18,670;165,553;-24,509;-6,428;-30,016;30,972;-50,682;-8,856;-21,103;56,235;0,000;638,756;-34,494;-16,410;358,661;425,053;756,699;540,774;-60,845;2165,717;438,967;42,867;-16,981;5417,915;207,602;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3279,198;3052,484;749,110;457,227;9,902;474,973;390,446;5,836;1673,633;-89,555;1123,355;3170,911;85,527;339,490;84,619;-9,895;416,995;260,858;2354,114;751,601;82,261;765,034;1671,250;2957,594;3829,585;276,696;734,259;147,486;84,941;-73,640;-44,432;703,403;874,300;23,687;51,850;177,676;49,378;2856,705;-42,841;2396,944;8,475;-18,916;1246,400;-49,838;-121,694;-8,776;-12,775;465,390;0,000;-48,680;-177,856;-18,211;-52,434;190,062;116,569;4365,963;-28,165;37,065;4793,440;31,356;347,013;442,253;39,713;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15,114;34,377;-7,166;5,838;189,933;39,754;-1,814;257,788;12,951;26,868;232,103;-3,844;-29,133;-15,946;32,563;-20,659;2,903;81,990;-5,651;7,439;35,224;61,501;116,134;60,571;90,282;168,312;104,458;16,881;23,962;2,926;-48,416;50,296;-33,618;7,961;-3,253;-9,503;874,524;16,734;-49,365;-6,904;-2,192;109,622;-24,911;18,817;0,639;3,548;95,617;0,000;-20,533;13,016;-35,402;110,202;166,177;48,415;894,395;81,911;82,902;558,413;4,634;289,003;194,663;34,588;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,306;6,101;-3,928;157,131;48,740;-17,959;175,467;-0,113;-19,256;145,040;30,373;38,194;18,176;54,583;1,237;7,233;3,861;-16,596;1,545;2,679;41,165;94,041;40,067;64,184;4,976;91,666;-12,806;83,247;-47,538;-13,718;17,172;17,047;15,857;-1,590;-36,236;1115,145;-18,730;770,135;-2,049;-4,008;77,544;-7,501;24,980;11,992;0,517;44,664;0,000;44,689;1,173;25,657;31,701;70,705;142,878;160,916;13,186;157,028;512,969;24,371;182,897;121,279;29,296;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-16,834;2,772;149,704;46,661;4,731;511,633;28,354;-39,923;66,290;-24,531;96,678;-16,576;-1,411;9,097;11,456;-6,055;-2,399;17,552;11,643;-17,366;-8,358;31,359;42,343;97,424;39,016;263,434;24,869;-33,216;-22,339;11,096;105,074;24,152;35,624;11,917;50,724;-8,809;21,148;0,735;-2,412;-8,562;20,504;0,282;-7,634;-0,448;5,464;0,000;-7,608;-20,183;-11,282;-17,620;53,898;142,189;89,959;4,738;456,545;323,081;-2,055;61,106;136,705;51,972;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,845;61,397;8,235;-4,733;56,608;2,022;-9,872;90,835;-12,421;-83,938;0,212;-17,007;7,076;-11,060;9,748;21,383;0,600;-9,777;2,192;60,072;-35,696;4,321;-19,807;4,842;-0,662;-8,120;5,763;-17,581;6,307;-4,077;-0,812;11,611;0,170;18,825;-3,841;46,512;2,038;0,627;138,403;-1,912;-8,701;0,219;-0,163;8,714;0,000;6,078;-14,057;1,414;-10,927;18,904;-7,446;-58,301;-7,873;14,567;122,902;-12,190;-3,390;32,627;11,013;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,499;-4,182;-0,060;11,052;-0,840;4,539;12,939;0,655;6,554;0,509;2,134;-1,388;0,158;-3,611;-0,296;-0,474;2,987;0,237;0,335;2,888;5,855;-1,790;3,369;-1,699;-1,451;-0,514;8,018;1,240;-0,629;-1,591;-1,327;-1,036;7,582;-0,123;-13,438;-0,060;-0,012;8,554;-0,110;-0,336;-0,042;-0,036;3,443;0,000;-2,945;-0,534;-0,621;-1,397;3,012;-1,578;3,145;4,398;4,436;3,789;1,098;1,151;0,564;-1,272;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-23,412;13,594;1182,881;-31,259;256,365;199,212;-5,187;94,919;-33,850;-24,421;-18,031;85,057;57,058;58,447;-30,301;-17,095;12,749;49,843;-2,923;-10,053;74,072;103,511;-3,514;44,755;-80,430;-18,998;-67,928;-14,264;-5,380;12,951;-0,700;20,426;-15,754;2,558;-29,881;-1,192;2,522;6,400;-48,484;-4,300;-6,064;30,229;0,000;684,870;-40,934;4,970;-11,980;34,436;-38,739;39,281;-41,347;-38,338;124,634;-25,217;72,347;5430,825;239,016;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,990;67,769;28,035;-15,188;-34,839;-9,854;107,776;-0,631;5,172;-9,052;2,732;-3,876;72,259;2,824;-23,940;25,717;-16,928;2,584;59,942;39,884;39,569;-10,196;-3,986;-0,615;-19,264;-2,784;-5,818;438,269;581,226;5,054;44,004;-3,406;-6,766;-6,361;0,293;25,687;-4,496;-2,157;5,893;-1,877;2,825;0,000;-31,773;-29,731;-8,465;15,126;32,506;9,109;70,381;-13,728;-22,077;-2,700;-15,103;51,492;-19,458;-1,868;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,331;-3,195;-12,687;12,631;0,714;-28,332;1,343;4,604;-0,629;-2,479;-9,072;-9,314;-0,532;7,399;4,495;9,287;-0,150;-15,142;4,158;2,500;1,690;1,030;3,536;0,163;7,363;7,977;-0,176;3,717;-0,120;19,586;-0,415;-0,486;-0,203;-0,040;8,304;-0,372;-1,136;-0,141;-0,121;0,556;0,000;1,914;-5,617;2,382;0,447;5,458;-2,100;6,318;-2,133;-5,798;-4,144;-1,539;-23,876;17,210;-2,049;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17,306;58,557;5209,914;-47,624;100,609;39,863;-52,509;-68,048;4,988;-4,693;-71,894;14,972;10,703;-33,471;-10,770;-56,056;2191,176;-104,767;1528,577;463,535;-14,494;-29,232;-32,712;1062,253;978,553;13,761;20,133;-42,555;215,983;11,238;636,371;8,632;-12,095;475,889;26,423;-0,017;-5,107;-8,732;71,890;0,000;269,062;-103,513;18,541;4,418;2308,928;35,482;1495,032;27,539;431,882;1967,224;14,905;-18,262;682,930;66,508;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25,044;-14,906;-9,117;8,112;1,245;1,275;-0,166;9,059;5,372;8,256;7,745;-3,799;-13,406;-9,351;-42,023;4,150;-0,486;-2,465;-8,511;19,734;-3,398;32,510;-1,883;17,893;4,883;5,528;-0,839;-17,990;6,134;-7,540;1,321;-1,295;-29,459;-4,032;-2,402;-0,091;1,340;10,991;0,000;1,365;-32,769;-3,116;-10,440;22,836;-6,657;-26,185;-5,457;24,265;27,071;-5,507;22,918;-18,888;-4,564;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;986,702;67,799;771,522;0,336;-16,012;2,853;3,982;-37,321;-10,967;-16,453;-16,961;-29,136;0,326;-12,043;98,289;42,541;-11,793;10,181;11,115;-22,016;1,234;-35,239;-20,247;5,167;-23,526;-3,988;103,732;4,540;240,623;-4,446;1,457;29,065;-17,914;-26,636;1,078;8,135;-6,474;0,000;22,551;15,042;4,058;22,644;30,348;-3,620;552,437;-7,054;-37,297;553,160;10,912;148,054;261,309;3,668;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,899;876,914;10,915;-15,798;-14,392;9,228;21,612;24,712;-11,942;26,247;299,096;103,616;21,292;-18,473;-4,157;531,474;43,979;15,598;3,295;19,715;0,700;-60,235;26,517;-76,700;31,556;167,991;-31,610;158,635;5,812;-7,076;533,321;-19,887;-1,076;-2,003;-3,834;46,083;0,000;-15,626;-96,843;7,702;-10,389;-15,852;-0,538;889,080;69,935;-4,574;1524,063;11,721;250,065;201,164;4,567;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,413;-0,456;-5,836;-1,861;-9,078;-15,546;11,609;-7,139;17,329;-0,113;25,085;-18,384;-22,077;4,283;-16,079;-1,160;-3,690;15,522;-5,045;1,916;1,603;-0,768;-6,031;6,524;73,402;-1,986;-5,716;-1,536;-0,302;-20,828;-0,521;-2,242;0,051;-0,914;-13,720;0,000;-19,937;-11,328;-3,575;-2,632;1,776;4,424;-7,770;7,752;-26,743;-24,279;0,734;17,130;17,943;-10,063;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,739;102,841;17,461;42,258;347,459;14,175;-39,577;-68,437;-17,261;12,058;30,941;9,935;49,136;43,342;27,439;-6,014;-25,693;9,854;20,563;-22,818;83,440;18,680;29,197;440,736;-28,944;70,669;-0,572;-0,816;92,218;-10,256;-0,552;16,235;13,122;40,694;0,000;2,710;32,042;-9,618;-11,470;50,604;11,619;825,753;-3,971;-49,151;1190,210;513,784;-10,471;106,567;17,414;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,834;-2,462;11,129;17,536;10,910;3,869;0,155;-6,279;28,489;17,961;25,936;-6,078;5,326;-3,494;0,609;14,242;18,220;3,090;-6,121;-8,857;0,347;4,548;17,498;2,773;-13,001;0,234;-0,392;-6,805;-2,500;0,201;-1,386;3,252;4,320;0,000;-3,991;8,373;6,176;-8,299;18,488;-6,691;22,565;2,375;12,887;10,352;13,190;7,910;-19,174;-7,307;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15,036;3,223;-19,136;10,007;-7,169;0,675;9,424;-4,228;24,648;-9,470;-18,086;-4,124;-12,954;12,211;0,080;-20,828;2,331;-5,900;18,339;4,529;-2,467;-18,725;-3,166;-31,429;-1,026;1,335;9,862;-7,554;-1,942;-7,650;-0,172;17,773;0,000;-11,060;12,550;-12,663;-6,472;31,545;-8,154;31,955;52,601;-34,425;-3,010;-15,983;50,272;-10,567;-0,907;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,419;-27,589;-6,399;-11,915;-5,195;-19,539;35,001;3,750;-8,497;-38,097;11,785;3,950;5,937;-13,749;-8,140;-22,923;-13,219;-0,549;-16,783;5,510;10,692;4,531;0,016;-1,700;-1,228;-65,920;0,476;-1,710;0,822;-1,961;-7,184;0,000;-13,253;27,100;10,123;3,785;-38,510;-6,451;41,460;-4,495;-8,740;4,709;4,630;27,574;-25,613;13,938;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,146;0,719;10,352;0,724;-31,963;-1,246;31,115;13,834;40,677;2,984;21,945;3,234;1,936;39,990;-21,158;-18,915;4,967;-0,514;-2,511;-13,199;-1,648;13,718;-3,593;-1,162;81,651;2,061;-0,967;1,861;-0,664;-6,548;0,000;-3,199;-1,550;-6,736;-13,813;-12,240;-6,672;80,885;-0,783;-19,748;47,064;4,744;40,611;92,954;3,216;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,499;-20,142;-8,051;23,197;-7,839;52,313;32,807;15,386;11,941;4,834;15,059;11,884;502,831;-50,603;-26,354;1,164;-16,848;12,169;-78,326;-12,580;-13,336;-6,213;1,953;29,722;10,193;21,905;6,427;-0,951;5,470;0,000;8,457;-33,527;-35,460;31,221;-12,683;19,057;-17,205;-37,946;20,396;5,340;32,635;-13,527;26,250;18,062;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,670;28,102;10,940;1,709;-12,410;-30,451;24,109;3,932;18,565;4,761;-4,816;-13,801;-5,955;-21,712;-0,871;66,011;-0,151;32,386;-2,721;2,167;0,828;2,814;4,163;-6,414;-2,266;-2,188;-3,892;12,892;0,000;-4,107;-17,955;-5,339;-4,411;-10,524;3,692;184,315;4,014;-24,835;126,452;-2,933;54,807;69,157;7,712;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,125;-14,458;20,764;-15,920;-3,215;47,217;-0,202;4,648;-3,110;-9,534;4,255;-13,660;17,493;-4,656;1,746;-1,169;-10,952;-2,123;-2,305;1,723;0,794;10,512;1,538;-0,055;-1,116;0,164;5,476;0,000;-7,120;-10,808;0,840;-6,948;27,031;6,501;6,139;8,329;-4,013;-15,169;-10,146;-3,526;-14,971;3,747;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,343;12,947;-25,074;10,827;-15,138;2,889;12,111;-0,452;5,788;11,963;13,862;23,321;-12,128;-5,528;6,579;35,562;-1,904;-21,717;0,756;-1,438;-8,212;-4,303;-11,503;-4,500;-0,218;1,515;0,000;1,412;-2,755;9,289;10,749;-9,311;-3,185;7,816;3,130;8,910;4,108;-18,404;-12,900;-13,567;0,303;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
