49350.0706115655: [{4=5}]
-5.918915231515733: [{18=35}]
-6.156810392429904: [{15=29}]
-7.278922217233429: [{23=27}]
-7.449079812453348: [{31=39}]
-7.673530846780423: [{31=33}]
-8.33958065752104: [{13=26}]
-8.474207391888996: [{28=33}]
-9.252936175968706: [{21=26}]
-10.612797364659805: [{14=21}]
-11.671763492527795: [{21=30}]
-12.090958327154645: [{11=12}]
-12.713427198346949: [{24=39}]
-13.36444024632133: [{9=24}]
-13.508892198163458: [{34=38}]
-14.086357076089747: [{26=28}]
-14.229210155112462: [{24=29}]
-14.74776196758016: [{22=28}]
-15.116373239455832: [{14=25}]
-15.270691016871822: [{9=29}]
-15.402232644120737: [{8=27}]
-15.744424900662288: [{17=18}]
-15.748589870838849: [{11=14}]
-16.051244078607787: [{13=15}]
-16.33468830024833: [{27=35}]
-18.073352259235513: [{29=36}]
-18.880586289198227: [{10=23}]
-19.51034295847819: [{19=22}]
-19.99647096682741: [{14=28}]
-20.433410043339904: [{15=21}]
-20.645180655332545: [{19=25}]
-20.73999520791954: [{23=25}]
-20.985589108181422: [{10=27}]
-22.048908474690343: [{12=24}]
-22.093015116299178: [{14=39}]
-22.094133606422517: [{6=17}]
-23.13350393419593: [{29=33}]
-23.38946275524686: [{29=32}]
-23.40219810787591: [{33=40}]
-24.2915180303019: [{12=33}]
-24.590741000398445: [{22=35}]
-24.94680678345533: [{17=39}]
-25.552409170165426: [{8=11}]
-25.779819004738535: [{9=10}]
-25.89331740388961: [{12=25}]
-26.966348543794965: [{20=26}]
-27.11858641627454: [{8=19}]
-27.554602725837192: [{28=35}]
-28.06498447119646: [{32=33}]
-28.112096391582917: [{12=29}]
-28.211697269827994: [{15=40}]
-28.731528033610864: [{12=39}]
-29.66382868694062: [{26=34}]
-29.799333291954262: [{28=34}]
-30.54928079269203: [{13=22}]
-30.965331574075066: [{11=13}]
-31.02098292857979: [{32=36}]
-31.038089805015304: [{10=25}]
-31.15413695016521: [{21=22}]
-33.023138916724044: [{13=21}]
-33.07726902046078: [{15=26}]
-33.12170918244594: [{6=10}]
-34.04240146068129: [{17=34}]
-34.15869133251012: [{25=34}]
-34.21458081009623: [{15=25}]
-34.67675908004259: [{13=32}]
-35.45912321862526: [{7=32}]
-36.88960352208049: [{14=36}]
-37.37242691144255: [{35=38}]
-37.98257726518512: [{22=37}]
-38.29461348644917: [{21=33}]
-38.44741803665246: [{14=33}]
-38.69198664276971: [{10=11}]
-38.96543135387922: [{25=26}]
-39.05041200597362: [{24=25}]
-39.53972792825357: [{12=35}]
-39.78971578865345: [{9=40}]
-40.79475389859361: [{13=19}]
-41.1544867994125: [{22=29}]
-41.33308403112678: [{31=38}]
-41.82324584109161: [{14=38}]
-42.43310423613643: [{9=19}]
-44.490237931967506: [{17=40}]
-45.86576368466788: [{17=36}]
-46.424580653594724: [{11=17}]
-46.93472747619565: [{13=36}]
-47.233659783593566: [{26=38}]
-48.462265641519686: [{9=25}]
-48.611900993785696: [{20=23}]
-48.70373366876604: [{6=14}]
-49.56811359762467: [{15=19}]
-50.05289038271519: [{6=35}]
-50.110261297142635: [{21=31}]
-50.20770139257729: [{12=21}]
-50.286124514125504: [{35=40}]
-51.038119764860355: [{26=29}]
-51.06050335702755: [{24=32}]
-51.55688576714805: [{30=34}]
-52.335355143074246: [{22=32}]
-53.04174597765812: [{24=27}]
-53.56125197121058: [{7=8}]
-53.67094843662646: [{21=34}]
-53.812110025102115: [{26=40}]
-54.23573600266831: [{26=32}]
-54.856056854332905: [{13=17}]
-55.30510265742826: [{10=36}]
-55.449883336020065: [{21=37}]
-56.01625055939064: [{11=28}]
-56.564443815411465: [{30=33}]
-57.072968247264576: [{10=20}]
-57.30933963659606: [{36=39}]
-57.54176443645476: [{9=14}]
-58.03850287034668: [{13=23}]
-60.233401466591005: [{23=26}]
-61.40461475927596: [{8=23}]
-62.2001326186019: [{25=27}]
-62.85788951940091: [{11=25}]
-63.42966731856293: [{7=13}]
-64.43475232993512: [{13=14}]
-64.46159213415564: [{6=27}]
-66.16203897042115: [{9=13}]
-66.54059154639063: [{24=33}]
-67.01049174620502: [{30=35}]
-67.36608506775593: [{14=18}]
-67.76690938015192: [{12=28}]
-67.84412620640987: [{20=21}]
-70.43955428667314: [{11=32}]
-70.85903061306115: [{14=16}]
-71.33497822229607: [{14=27}]
-75.13141457768262: [{8=39}]
-77.25349331167978: [{10=32}]
-77.77939432583568: [{21=27}]
-79.31262734725257: [{12=34}]
-80.02314071371944: [{29=38}]
-81.02989891553824: [{19=36}]
-81.61883290883533: [{6=32}]
-81.96877612093581: [{14=17}]
-82.09534324651061: [{10=38}]
-82.66271240535586: [{25=30}]
-82.95121508222891: [{9=15}]
-83.5896379769342: [{5=19}]
-86.14831286845033: [{24=35}]
-86.96623936603818: [{9=33}]
-87.67522288494568: [{17=26}]
-88.10992494972865: [{6=12}]
-88.25518393531414: [{13=28}]
-88.98590054632272: [{33=36}]
-89.5836201966317: [{22=39}]
-89.77180920920037: [{31=35}]
-90.97964942060555: [{29=35}]
-91.85254570235587: [{13=38}]
-92.17868924674956: [{34=40}]
-92.2496774629332: [{35=36}]
-92.6329407493944: [{2=32}]
-92.94188176232979: [{17=22}]
-95.16807931753505: [{11=24}]
-95.63367108618253: [{15=27}]
-95.71873804399372: [{18=28}]
-97.7346488449568: [{18=20}]
-100.52861031830416: [{10=15}]
-101.84734996689812: [{11=19}]
-102.06380233672553: [{7=35}]
-103.54121629436969: [{25=40}]
-103.72116048330318: [{13=39}]
-104.74698771220538: [{22=34}]
-104.88772654242536: [{10=18}]
-105.2591759092106: [{13=30}]
-105.2763630837045: [{15=35}]
-105.38441868048196: [{17=25}]
-105.64154063314857: [{17=23}]
-105.85842029210566: [{22=31}]
-108.4469982366249: [{20=27}]
-108.89421983130444: [{16=27}]
-109.85638257421573: [{15=39}]
-110.010186374854: [{22=26}]
-111.48414393775293: [{18=25}]
-112.01435988029259: [{28=32}]
-112.86099940005144: [{14=24}]
-114.13581987723522: [{6=7}]
-114.53201228412456: [{18=32}]
-114.54107182610025: [{33=39}]
-115.0671558522396: [{16=22}]
-117.31117671259288: [{9=26}]
-120.97233829966147: [{14=34}]
-121.34901092087989: [{13=37}]
-122.78407067932338: [{8=29}]
-123.31149461663668: [{19=28}]
-123.5951642213826: [{6=11}]
-125.5598663095192: [{17=35}]
-125.80451817276635: [{12=23}]
-126.64045559964164: [{26=39}]
-127.88755576585432: [{24=28}]
-129.05689654823996: [{37=39}]
-134.42737950811284: [{17=37}]
-135.30761468647682: [{11=20}]
-137.7244856431658: [{20=25}]
-137.81974568446998: [{30=40}]
-138.7989275703659: [{33=38}]
-139.8193407211753: [{13=31}]
-143.35373795616636: [{13=18}]
-143.53116997529168: [{11=33}]
-143.66980797114917: [{27=28}]
-144.30697935035434: [{25=29}]
-144.71645834570472: [{21=38}]
-146.24085888165388: [{7=12}]
-146.52516864371592: [{27=39}]
-146.82802972214012: [{26=27}]
-147.70264665211053: [{11=23}]
-147.73754566724938: [{14=40}]
-147.78873972169674: [{17=21}]
-148.36400687012474: [{15=31}]
-152.340472768969: [{8=32}]
-153.2670935054948: [{14=31}]
-156.92801251026248: [{21=28}]
-157.0001568828878: [{8=30}]
-157.83245592970638: [{25=28}]
-157.90496538344985: [{15=22}]
-158.08157311023638: [{22=38}]
-158.43423577447945: [{8=13}]
-158.67746962958148: [{33=37}]
-159.42037084487953: [{7=19}]
-159.78721342059222: [{22=36}]
-163.6588391150699: [{28=36}]
-164.3683799809924: [{7=18}]
-166.9030133323881: [{14=20}]
-167.80668054978852: [{19=23}]
-168.81686831601957: [{20=35}]
-170.60818693666982: [{6=8}]
-172.47775072702257: [{17=19}]
-173.88820094203203: [{15=37}]
-175.76875425857105: [{8=12}]
-175.92904768911836: [{23=32}]
-176.13647122728946: [{29=34}]
-183.7233633034296: [{8=10}]
-187.24221553400588: [{25=37}]
-189.68525921490306: [{22=27}]
-194.95153346106065: [{15=30}]
-196.09583260366526: [{21=35}]
-197.71680225833765: [{5=23}]
-198.4187001988466: [{19=26}]
-205.1201589725764: [{20=32}]
-205.614272671393: [{10=28}]
-206.5605780619589: [{5=14}]
-213.7892214586933: [{30=38}]
-214.5276173612402: [{12=18}]
-217.6159045647666: [{32=38}]
-221.00084889143784: [{10=17}]
-229.26945435037672: [{18=23}]
-230.93158632232186: [{12=20}]
-237.2421189595612: [{21=40}]
-241.1084855954039: [{36=38}]
-248.1323823013522: [{6=20}]
-252.66111951918526: [{21=39}]
-254.6780254547845: [{7=14}]
-255.84530491127572: [{31=36}]
-267.8718672754759: [{25=31}]
-275.3054633445205: [{16=33}]
-293.3864452224476: [{7=10}]
-296.4037521595209: [{18=19}]
-310.3882306844134: [{7=29}]
-329.587941973081: [{21=29}]
-345.16024277094164: [{7=9}]
-353.15362919907693: [{16=25}]
-353.4863028979059: [{38=39}]
-354.67900243532756: [{25=38}]
-360.62070839498153: [{36=40}]
-371.6966602535919: [{4=12}]
-376.3539528750533: [{22=40}]
-382.7032105705143: [{15=38}]
-396.19345625762327: [{5=13}]
-412.782566931951: [{7=11}]
-412.84130950032636: [{4=14}]
-434.91299398323736: [{2=12}]
-447.3623594726293: [{4=13}]
-457.6494023965667: [{13=16}]
-480.77355876504544: [{2=13}]
-617.3673702588422: [{5=32}]
-622.5120248872677: [{5=12}]
