48763.22734543819: [{4=5}]
47669.869659487194: [{2=4}]
43828.0763042355: [{2=16}]
37584.511014891796: [{2=5}]
21393.903200708886: [{4=16}]
18359.653893940806: [{5=16}]
16620.49632890995: [{4=7}]
16404.2956702621: [{5=7}]
16370.490895642966: [{16=38}]
14832.018716547274: [{2=38}]
13735.83591845571: [{4=8}]
13669.141708808216: [{5=8}]
13604.880199308018: [{2=28}]
12148.902148864407: [{2=7}]
11444.068072122489: [{4=31}]
10395.817866792668: [{16=37}]
10206.518499613892: [{2=8}]
9855.141017534363: [{2=23}]
9334.286368455261: [{2=18}]
8637.17060643038: [{16=19}]
8560.055742164988: [{2=37}]
8454.900453474773: [{2=29}]
7961.326686323489: [{2=20}]
7941.472963379711: [{2=31}]
6746.8289633683435: [{2=21}]
6527.616598199015: [{4=38}]
6218.306317145568: [{5=38}]
6001.356525745121: [{16=39}]
5952.969924942454: [{4=22}]
5934.32372423593: [{5=22}]
5763.825474821794: [{7=16}]
5593.805969482934: [{4=30}]
5592.45268632541: [{31=40}]
5573.3206440185095: [{30=31}]
5543.995944644143: [{4=40}]
5300.9951116766115: [{2=39}]
5238.972526348497: [{5=21}]
5216.784316672335: [{4=21}]
4857.461156152347: [{16=28}]
4742.813031434551: [{5=6}]
4714.256153070677: [{4=6}]
4484.746134203633: [{2=17}]
4419.139057942495: [{2=19}]
4385.664723197975: [{2=30}]
4165.214322375778: [{4=18}]
4033.4722029584036: [{2=6}]
4017.9215018931536: [{15=16}]
3986.9625808316205: [{4=11}]
3973.7791017614454: [{5=11}]
3868.7355731553616: [{2=15}]
3699.3979259364864: [{16=18}]
3670.543961113019: [{16=23}]
3487.1254771679273: [{4=37}]
3438.0163105829956: [{4=28}]
3433.121203603934: [{5=31}]
3335.5992434218806: [{4=39}]
3322.2937832270363: [{2=11}]
3241.15447806316: [{2=40}]
3201.533679802618: [{8=16}]
3189.8326713268734: [{5=39}]
3185.9070979193584: [{2=24}]
3097.73975204783: [{7=22}]
3087.269136926205: [{5=37}]
2965.440876369607: [{16=36}]
2894.7943556548444: [{2=36}]
2834.923035442803: [{7=21}]
2798.9046533551564: [{16=20}]
2754.063733052516: [{11=16}]
2706.7468931518256: [{4=20}]
2537.0648289122455: [{6=16}]
2506.2946007409414: [{23=28}]
2422.2100457042843: [{2=25}]
2384.794777497006: [{18=38}]
2329.7090804029435: [{5=40}]
2325.2495055622185: [{16=29}]
2289.2319014690047: [{4=29}]
2205.015755651478: [{4=15}]
2203.7769266947457: [{5=28}]
2197.5512793995254: [{2=22}]
2098.371269713661: [{28=38}]
2088.6164999247794: [{5=29}]
2039.3767096853458: [{4=36}]
2013.0285215617196: [{5=18}]
1985.719002438048: [{5=15}]
1973.370026132427: [{5=10}]
1972.009762413328: [{7=38}]
1966.965525276284: [{4=10}]
1928.1717100781243: [{19=29}]
1885.0875560515929: [{5=36}]
1880.0698925593988: [{18=31}]
1876.6936832404422: [{4=34}]
1841.8561089414773: [{19=37}]
1796.0032959638054: [{16=31}]
1732.9996566203397: [{2=10}]
1722.2023988235367: [{4=19}]
1623.4146481113994: [{2=26}]
1603.3616291373048: [{4=17}]
1589.5491345899984: [{5=20}]
1589.2978913765207: [{8=18}]
1579.900891697478: [{5=9}]
1571.369810112922: [{19=38}]
1540.0246873433057: [{4=9}]
1518.6689216195623: [{19=31}]
1515.5657236185154: [{16=24}]
1497.2547818420735: [{5=34}]
1478.5377639016851: [{2=9}]
1467.283451198832: [{8=31}]
1462.2981361668672: [{8=38}]
1446.916659689063: [{4=23}]
1425.4012742691777: [{4=26}]
1409.446206161018: [{18=30}]
1405.0066838740472: [{28=37}]
1373.011929159717: [{16=17}]
1354.013658758594: [{23=38}]
1338.4061330167835: [{7=28}]
1335.0672478431084: [{5=26}]
1313.910658953963: [{8=40}]
1302.6067206667362: [{2=27}]
1288.07488641807: [{11=36}]
1217.993709037: [{8=22}]
1213.7095001224861: [{4=25}]
1178.6681746320487: [{8=21}]
1169.2099860789897: [{7=15}]
1167.5514649537176: [{20=37}]
1137.5511628037077: [{6=38}]
1130.5962444073732: [{20=29}]
1119.137100208918: [{5=25}]
1099.417815546044: [{5=30}]
1082.0998990082167: [{28=31}]
1071.562605971716: [{16=40}]
1023.2896614584556: [{23=37}]
1012.2150704320459: [{4=24}]
976.8342379974061: [{20=31}]
955.7760663161231: [{24=38}]
904.6422018801686: [{7=39}]
903.069735618591: [{10=16}]
895.8571483326145: [{7=20}]
881.2080342090628: [{8=26}]
873.501472124273: [{17=31}]
828.8201605515587: [{20=38}]
823.363712653475: [{10=29}]
817.6817044938124: [{19=40}]
815.7746003243074: [{7=31}]
803.6868158391156: [{4=32}]
799.4183350855625: [{28=29}]
793.7684127806075: [{6=39}]
781.4794036725764: [{22=25}]
746.1275526029256: [{19=39}]
738.3163527375898: [{5=17}]
721.6491662525975: [{20=40}]
714.2715263538221: [{7=37}]
714.2614545656135: [{17=30}]
712.2261379295978: [{5=23}]
700.3371174192555: [{17=28}]
699.0547673201654: [{7=34}]
698.307594188214: [{2=33}]
688.5185741570153: [{4=33}]
674.2303048923408: [{16=30}]
669.1619492812017: [{2=32}]
664.9844472126131: [{9=16}]
620.3335796902879: [{28=40}]
602.9418978831186: [{23=31}]
593.9852964311431: [{8=25}]
593.1950941194877: [{17=38}]
584.7575151341921: [{23=39}]
581.5475058957816: [{5=24}]
561.8690657065401: [{8=17}]
555.2991737744276: [{18=37}]
555.0021137714514: [{28=30}]
552.0267434651712: [{19=30}]
550.7127880237031: [{28=39}]
539.6952851613328: [{16=32}]
537.18177589077: [{8=20}]
529.41009136237: [{4=27}]
516.3235131461274: [{23=29}]
513.6816489221794: [{18=29}]
500.8784559135807: [{7=30}]
496.3014603220597: [{20=28}]
491.23711368459993: [{20=39}]
474.65461256106016: [{6=21}]
441.06729194229916: [{2=14}]
427.6613365343604: [{8=34}]
419.6968083611488: [{11=38}]
395.2191024638053: [{15=23}]
393.62464022125323: [{23=40}]
390.01836250260874: [{5=27}]
385.2955134333782: [{27=29}]
383.3035267773735: [{16=35}]
382.5335808266406: [{7=40}]
377.40967269458906: [{15=17}]
377.0804036923693: [{8=37}]
364.97169830425526: [{18=21}]
359.47674602083566: [{6=37}]
358.3915661973975: [{7=23}]
355.6972961069859: [{8=15}]
354.11685102224874: [{23=24}]
352.8971507949773: [{9=38}]
350.0322646842368: [{20=22}]
345.3188463534298: [{22=23}]
343.44922349465355: [{24=31}]
336.4971610688639: [{23=36}]
333.012303726255: [{16=21}]
325.29300736232767: [{6=28}]
313.9088531039415: [{20=30}]
313.4288416514078: [{2=34}]
310.56968372489246: [{11=31}]
310.55635061568313: [{7=24}]
310.5504056441488: [{10=39}]
307.9347787974345: [{21=23}]
303.74832591153694: [{15=18}]
296.0311520645432: [{20=23}]
293.922275838323: [{11=37}]
293.59028014217023: [{18=40}]
287.11787756860497: [{10=37}]
280.53671767647546: [{10=31}]
278.16948967310617: [{19=21}]
267.8215705652157: [{37=38}]
267.65368120084895: [{18=36}]
266.3973308419429: [{18=34}]
263.99862782066424: [{24=40}]
263.207239521924: [{7=18}]
261.69552411190756: [{15=20}]
259.54797246164696: [{6=22}]
258.6623867769092: [{11=21}]
257.9723745508001: [{8=28}]
250.93134882167908: [{2=35}]
246.55829328988727: [{7=25}]
245.8841009034246: [{29=31}]
241.84096375497302: [{29=37}]
239.15346661348786: [{34=38}]
230.93397124016764: [{18=22}]
227.78365740350728: [{16=25}]
227.19905595130518: [{24=36}]
226.03562136018093: [{7=17}]
224.2333420448591: [{10=38}]
217.3619606371472: [{8=27}]
217.1632459516817: [{25=38}]
216.4494549834426: [{7=36}]
213.7121544649146: [{18=39}]
211.6340480589692: [{19=20}]
209.9277780802032: [{8=23}]
209.91819368612818: [{11=15}]
208.73724041451823: [{22=24}]
205.85430924434013: [{11=39}]
205.79694458517832: [{11=40}]
199.1103444814197: [{7=26}]
193.8154369708588: [{16=33}]
181.43312657431483: [{32=37}]
179.4452231783904: [{10=40}]
177.084165135415: [{24=30}]
176.93164860675614: [{9=37}]
173.65133707917983: [{6=29}]
173.37216101967488: [{11=22}]
170.8766124612569: [{28=35}]
169.13235906435557: [{8=14}]
168.27052545332165: [{9=20}]
166.98327378260905: [{11=18}]
166.7297587495151: [{16=34}]
166.10830884546925: [{13=23}]
165.78648155205883: [{6=31}]
164.91370715782756: [{6=26}]
163.0037942074789: [{2=13}]
162.1679785306668: [{8=24}]
161.5986505350744: [{9=21}]
158.3061799171722: [{18=26}]
151.1214400438554: [{19=22}]
147.9611935219868: [{11=19}]
145.9606578186668: [{19=33}]
143.92469493219585: [{16=26}]
143.53350240740247: [{31=37}]
142.63485389898756: [{8=39}]
141.03788918175718: [{5=13}]
136.53686723051925: [{23=25}]
135.10855277640434: [{4=14}]
133.72868800418013: [{23=35}]
128.8671565562231: [{15=28}]
128.31408431009606: [{24=28}]
125.68294568994776: [{6=15}]
125.29927853919679: [{4=35}]
124.71404272344239: [{26=36}]
124.53384591378261: [{6=18}]
122.25902487577986: [{25=31}]
122.04368568606981: [{6=24}]
120.26213955854121: [{9=30}]
120.16894013456846: [{19=24}]
120.12705426225153: [{38=40}]
119.65314287514633: [{5=33}]
118.90735852531753: [{15=19}]
117.99689348608001: [{5=35}]
116.72454311343427: [{19=27}]
116.36774488272653: [{7=33}]
115.74251431979945: [{7=19}]
114.74140085847313: [{8=33}]
114.12495370509077: [{22=29}]
113.00557396049646: [{18=23}]
112.74975037826465: [{16=27}]
112.24060511325104: [{32=38}]
111.89959187622821: [{17=39}]
111.74010608189747: [{5=14}]
111.67323360897825: [{23=30}]
111.10761009728276: [{14=31}]
110.59256232168764: [{20=33}]
110.25170444025514: [{17=21}]
110.09012940503465: [{10=30}]
106.78172031835783: [{15=33}]
106.02193882698191: [{9=36}]
105.32221344131943: [{24=26}]
104.16223503439517: [{17=24}]
102.82324362793366: [{14=28}]
95.78059344557443: [{11=30}]
95.68551876715344: [{15=29}]
95.59020323920714: [{17=40}]
95.55862329840784: [{13=28}]
95.5232559280322: [{32=40}]
95.09430025752158: [{27=37}]
91.80004254947505: [{11=29}]
91.76491694260841: [{23=33}]
91.71734878314464: [{15=21}]
89.70875184676333: [{10=19}]
89.37832558659119: [{17=33}]
89.29030221506571: [{6=30}]
