37051.09225794319: [{5=9}]
29745.31966286589: [{9=10}]
24181.870414496738: [{5=10}]
23601.26206151292: [{3=5}]
20506.823074199816: [{2=4}]
20047.77711617927: [{4=6}]
18752.27030405931: [{6=8}]
17768.835011689058: [{2=5}]
17459.19235823388: [{2=3}]
16938.60173706241: [{3=9}]
16525.293985672703: [{2=6}]
13842.461343446314: [{8=9}]
13266.26818207139: [{2=9}]
13159.659942146143: [{3=10}]
10914.4161680669: [{7=8}]
10705.244248397048: [{2=10}]
9014.145348922164: [{5=8}]
8054.835839269774: [{6=7}]
7574.753495453852: [{4=8}]
5935.87703076557: [{2=8}]
5540.4976175711945: [{8=10}]
5416.946835393206: [{5=6}]
5015.538285684101: [{6=9}]
4447.949403268248: [{4=7}]
4172.645795081795: [{6=10}]
3875.9703002363403: [{7=10}]
3650.635752602344: [{2=7}]
2369.002397866392: [{3=6}]
1754.4883697255245: [{5=7}]
1514.7977620289203: [{3=8}]
1333.1383128657362: [{7=9}]
721.1831244396835: [{4=5}]
331.49007077637543: [{3=7}]
206.4472212969813: [{3=4}]
97.48118433374475: [{4=9}]
42.93362635606536: [{4=10}]
0.0: [{1=2}, {1=3}, {1=4}, {1=5}, {1=6}, {1=7}, {1=8}, {1=9}, {1=10}, {1=11}, {2=11}, {3=11}, {4=11}, {5=11}, {6=11}, {7=11}, {8=11}, {9=11}, {10=11}]
